Unidades: €/MW
Informação acedida em: 10/12/2024 22:58:01
Data;Hora;Portugal;Espanha
2022-11-22;19;103.20;103.20
2022-11-22;20;108.00;108.00
2022-11-22;21;107.59;107.59
2022-11-22;22;100.00;100.00
2022-11-22;23;79.69;79.69
2022-11-22;24;50.70;50.70
2022-11-23;1;70.00;70.00
2022-11-23;2;16.38;16.38
2022-11-23;3;10.00;10.00
2022-11-23;4;4.11;4.11
2022-11-23;5;4.11;4.11
2022-11-23;6;8.00;8.00
2022-11-23;7;45.99;45.99
2022-11-23;8;86.00;86.00
2022-11-23;9;96.00;96.00
2022-11-23;10;97.84;97.84
2022-11-23;11;96.00;96.00
2022-11-23;12;96.53;96.53
2022-11-23;13;98.00;98.00
2022-11-23;14;100.00;100.00
2022-11-23;15;102.00;102.00
2022-11-23;16;111.01;111.01
2022-11-23;17;130.00;130.00
2022-11-23;18;134.92;134.92
2022-11-23;19;140.00;140.00
2022-11-23;20;148.59;148.59
2022-11-23;21;160.00;160.00
2022-11-23;22;150.00;150.00
2022-11-23;23;142.00;142.00
2022-11-23;24;125.34;125.34
2022-11-24;1;143.14;143.14
2022-11-24;2;121.29;121.29
2022-11-24;3;116.10;116.10
2022-11-24;4;112.02;112.02
2022-11-24;5;110.97;110.97
2022-11-24;6;110.97;110.97
2022-11-24;7;125.00;125.00
2022-11-24;8;145.00;145.00
2022-11-24;9;135.64;135.64
2022-11-24;10;131.93;131.93
2022-11-24;11;121.28;121.28
2022-11-24;12;114.72;114.72
2022-11-24;13;116.15;116.15
2022-11-24;14;119.59;119.59
2022-11-24;15;120.18;120.18
2022-11-24;16;130.00;130.00
2022-11-24;17;148.64;148.64
2022-11-24;18;153.01;153.01
2022-11-24;19;164.10;164.10
2022-11-24;20;190.00;190.00
2022-11-24;21;195.76;195.76
2022-11-24;22;186.99;186.99
2022-11-24;23;152.16;152.16
2022-11-24;24;141.00;141.00
2022-11-25;1;150.10;150.10
2022-11-25;2;133.10;133.10
2022-11-25;3;116.35;116.35
2022-11-25;4;108.44;108.44
2022-11-25;5;106.23;106.23
2022-11-25;6;110.19;110.19
2022-11-25;7;120.21;120.21
2022-11-25;8;145.00;145.00
2022-11-25;9;156.30;156.30
2022-11-25;10;154.95;154.95
2022-11-25;11;159.32;159.32
2022-11-25;12;151.62;151.62
2022-11-25;13;126.21;126.21
2022-11-25;14;118.33;118.33
2022-11-25;15;106.51;106.51
2022-11-25;16;109.51;109.51
2022-11-25;17;143.43;143.43
2022-11-25;18;165.00;165.00
2022-11-25;19;166.62;166.62
2022-11-25;20;176.74;176.74
2022-11-25;21;182.61;182.61
2022-11-25;22;171.30;171.30
2022-11-25;23;158.91;158.91
2022-11-25;24;156.45;156.45
2022-11-26;1;139.42;139.42
2022-11-26;2;105.00;105.00
2022-11-26;3;111.10;111.10
2022-11-26;4;104.96;104.96
2022-11-26;5;104.18;104.18
2022-11-26;6;104.51;104.51
2022-11-26;7;121.00;121.00
2022-11-26;8;125.00;125.00
2022-11-26;9;135.93;135.93
2022-11-26;10;139.42;139.42
2022-11-26;11;120.97;120.97
2022-11-26;12;104.18;104.18
2022-11-26;13;102.65;102.65
2022-11-26;14;104.96;104.96
2022-11-26;15;104.51;104.51
2022-11-26;16;104.51;104.51
2022-11-26;17;143.99;143.99
2022-11-26;18;155.76;155.76
2022-11-26;19;169.89;169.89
2022-11-26;20;171.30;171.30
2022-11-26;21;175.01;175.01
2022-11-26;22;170.82;170.82
2022-11-26;23;155.76;155.76
2022-11-26;24;150.24;150.24
2022-11-27;1;140.58;140.58
2022-11-27;2;135.00;135.00
2022-11-27;3;122.01;122.01
2022-11-27;4;99.40;99.40
2022-11-27;5;99.40;99.40
2022-11-27;6;99.40;99.40
2022-11-27;7;101.00;101.00
2022-11-27;8;112.00;112.00
2022-11-27;9;108.00;108.00
2022-11-27;10;100.80;100.80
2022-11-27;11;95.00;95.00
2022-11-27;12;92.00;92.00
2022-11-27;13;92.37;92.37
2022-11-27;14;99.40;99.40
2022-11-27;15;100.00;100.00
2022-11-27;16;100.00;100.00
2022-11-27;17;112.95;112.95
2022-11-27;18;145.02;145.02
2022-11-27;19;156.00;156.00
2022-11-27;20;156.27;156.27
2022-11-27;21;153.72;153.72
2022-11-27;22;145.71;145.71
2022-11-27;23;135.00;135.00
2022-11-27;24;108.00;108.00
2022-11-28;1;99.91;99.91
2022-11-28;2;92.37;92.37
2022-11-28;3;90.00;90.00
2022-11-28;4;86.18;86.18
2022-11-28;5;79.58;79.58
2022-11-28;6;77.10;77.10
2022-11-28;7;88.60;88.60
2022-11-28;8;98.91;98.91
2022-11-28;9;120.00;120.00
2022-11-28;10;98.91;98.91
2022-11-28;11;90.00;90.00
2022-11-28;12;87.85;87.85
2022-11-28;13;79.23;79.23
2022-11-28;14;65.88;65.88
2022-11-28;15;65.88;65.88
2022-11-28;16;80.14;80.14
2022-11-28;17;91.40;91.40
2022-11-28;18;111.10;111.10
2022-11-28;19;140.83;140.83
2022-11-28;20;150.57;150.57
2022-11-28;21;165.90;165.90
2022-11-28;22;156.00;156.00
2022-11-28;23;139.40;139.40
2022-11-28;24;125.00;125.00
2022-11-29;1;110.00;110.00
2022-11-29;2;97.37;97.37
2022-11-29;3;94.07;94.07
2022-11-29;4;93.00;93.00
2022-11-29;5;92.00;92.00
2022-11-29;6;93.00;93.00
2022-11-29;7;105.04;105.04
2022-11-29;8;136.27;136.27
2022-11-29;9;136.27;136.27
2022-11-29;10;111.50;111.50
2022-11-29;11;96.22;96.22
2022-11-29;12;96.22;96.22
2022-11-29;13;98.04;98.04
2022-11-29;14;98.04;98.04
2022-11-29;15;97.50;97.50
2022-11-29;16;98.04;98.04
2022-11-29;17;130.00;130.00
2022-11-29;18;144.76;144.76
2022-11-29;19;166.22;166.22
2022-11-29;20;185.00;185.00
2022-11-29;21;190.42;190.42
2022-11-29;22;167.03;167.03
2022-11-29;23;144.56;144.56
2022-11-29;24;136.42;136.42
2022-11-30;1;133.00;133.00
2022-11-30;2;130.00;130.00
2022-11-30;3;135.07;135.07
2022-11-30;4;134.63;134.63
2022-11-30;5;131.47;131.47
2022-11-30;6;135.07;135.07
2022-11-30;7;135.07;135.07
2022-11-30;8;146.44;146.44
2022-11-30;9;156.36;156.36
2022-11-30;10;151.14;151.14
2022-11-30;11;148.30;148.30
2022-11-30;12;148.30;148.30
2022-11-30;13;148.45;148.45
2022-11-30;14;148.45;148.45
2022-11-30;15;144.80;144.80
2022-11-30;16;148.30;148.30
2022-11-30;17;151.04;151.04
2022-11-30;18;175.00;175.00
2022-11-30;19;180.07;180.07
2022-11-30;20;185.83;185.83
2022-11-30;21;186.00;186.00
2022-11-30;22;186.00;186.00
2022-11-30;23;159.64;159.64
2022-11-30;24;131.47;131.47
2022-12-01;1;151.84;151.84
2022-12-01;2;132.22;132.22
2022-12-01;3;134.26;134.26
2022-12-01;4;134.26;134.26
2022-12-01;5;123.41;123.41
2022-12-01;6;131.01;131.01
2022-12-01;7;145.00;145.00
2022-12-01;8;152.42;152.42
2022-12-01;9;162.14;162.14
2022-12-01;10;161.00;161.00
2022-12-01;11;148.42;148.42
2022-12-01;12;148.00;148.00
2022-12-01;13;147.00;147.00
2022-12-01;14;153.38;153.38
2022-12-01;15;151.06;151.06
2022-12-01;16;151.84;151.84
2022-12-01;17;147.21;147.21
2022-12-01;18;161.44;161.44
2022-12-01;19;168.14;168.14
2022-12-01;20;172.32;172.32
2022-12-01;21;175.80;175.80
2022-12-01;22;164.34;164.34
2022-12-01;23;151.03;151.03
2022-12-01;24;134.26;134.26
2022-12-02;1;120.00;120.00
2022-12-02;2;115.20;115.20
2022-12-02;3;110.23;110.23
2022-12-02;4;110.00;110.00
2022-12-02;5;110.23;110.23
2022-12-02;6;115.98;115.98
2022-12-02;7;124.98;124.98
2022-12-02;8;139.51;139.51
2022-12-02;9;139.71;139.71
2022-12-02;10;121.00;121.00
2022-12-02;11;99.36;99.36
2022-12-02;12;91.79;91.79
2022-12-02;13;95.00;95.00
2022-12-02;14;115.98;115.98
2022-12-02;15;110.23;110.23
2022-12-02;16;99.60;99.60
2022-12-02;17;124.98;124.98
2022-12-02;18;153.38;153.38
2022-12-02;19;170.57;170.57
2022-12-02;20;170.57;170.57
2022-12-02;21;171.95;171.95
2022-12-02;22;161.71;161.71
2022-12-02;23;150.82;150.82
2022-12-02;24;140.11;140.11
2022-12-03;1;131.01;131.01
2022-12-03;2;115.00;115.00
2022-12-03;3;104.52;104.52
2022-12-03;4;103.48;103.48
2022-12-03;5;105.00;105.00
2022-12-03;6;105.00;105.00
2022-12-03;7;110.02;110.02
2022-12-03;8;119.10;119.10
2022-12-03;9;131.46;131.46
2022-12-03;10;131.01;131.01
2022-12-03;11;118.95;118.95
2022-12-03;12;106.89;106.89
2022-12-03;13;103.76;103.76
2022-12-03;14;110.00;110.00
2022-12-03;15;110.19;110.19
2022-12-03;16;110.19;110.19
2022-12-03;17;105.00;105.00
2022-12-03;18;119.10;119.10
2022-12-03;19;140.00;140.00
2022-12-03;20;144.81;144.81
2022-12-03;21;145.90;145.90
2022-12-03;22;143.01;143.01
2022-12-03;23;135.87;135.87
2022-12-03;24;131.25;131.25
2022-12-04;1;180.95;180.95
2022-12-04;2;175.00;175.00
2022-12-04;3;175.00;175.00
2022-12-04;4;170.95;170.95
2022-12-04;5;168.00;168.00
2022-12-04;6;168.00;168.00
2022-12-04;7;176.36;176.36
2022-12-04;8;176.51;176.51
2022-12-04;9;176.72;176.72
2022-12-04;10;184.01;184.01
2022-12-04;11;180.76;180.76
2022-12-04;12;176.51;176.51
2022-12-04;13;171.80;171.80
2022-12-04;14;175.00;175.00
2022-12-04;15;176.36;176.36
2022-12-04;16;176.36;176.36
2022-12-04;17;187.90;187.90
2022-12-04;18;210.28;210.28
2022-12-04;19;237.00;237.00
2022-12-04;20;256.00;256.00
2022-12-04;21;256.68;256.68
2022-12-04;22;222.04;222.04
2022-12-04;23;196.41;196.41
2022-12-04;24;180.76;180.76
2022-12-05;1;220.69;220.69
2022-12-05;2;175.40;175.40
2022-12-05;3;161.40;161.40
2022-12-05;4;159.98;159.98
2022-12-05;5;157.00;157.00
2022-12-05;6;159.97;159.97
2022-12-05;7;162.17;162.17
2022-12-05;8;220.06;220.06
2022-12-05;9;225.01;225.01
2022-12-05;10;226.14;226.14
2022-12-05;11;222.44;222.44
2022-12-05;12;221.61;221.61
2022-12-05;13;215.00;215.00
2022-12-05;14;217.60;217.60
2022-12-05;15;221.71;221.71
2022-12-05;16;214.90;214.90
2022-12-05;17;215.01;215.01
2022-12-05;18;221.61;221.61
2022-12-05;19;237.20;237.20
2022-12-05;20;240.95;240.95
2022-12-05;21;245.58;245.58
2022-12-05;22;241.37;241.37
2022-12-05;23;226.55;226.55
2022-12-05;24;213.74;213.74
2022-12-06;1;156.51;156.51
2022-12-06;2;153.12;153.12
2022-12-06;3;148.21;148.21
2022-12-06;4;148.21;148.21
2022-12-06;5;148.75;148.75
2022-12-06;6;153.22;153.22
2022-12-06;7;148.21;148.21
2022-12-06;8;131.30;131.30
2022-12-06;9;132.00;132.00
2022-12-06;10;142.11;142.11
2022-12-06;11;148.82;148.82
2022-12-06;12;148.32;148.32
2022-12-06;13;150.01;150.01
2022-12-06;14;154.27;154.27
2022-12-06;15;153.38;153.38
2022-12-06;16;148.21;148.21
2022-12-06;17;154.27;154.27
2022-12-06;18;148.21;148.21
2022-12-06;19;164.00;164.00
2022-12-06;20;182.75;182.75
2022-12-06;21;194.83;194.83
2022-12-06;22;182.75;182.75
2022-12-06;23;156.51;156.51
2022-12-06;24;134.70;134.70
2022-12-07;1;142.34;142.34
2022-12-07;2;136.23;136.23
2022-12-07;3;136.23;136.23
2022-12-07;4;134.99;134.99
2022-12-07;5;134.70;134.70
2022-12-07;6;135.60;135.60
2022-12-07;7;136.23;136.23
2022-12-07;8;139.17;139.17
2022-12-07;9;150.07;150.07
2022-12-07;10;156.85;156.85
2022-12-07;11;156.17;156.17
2022-12-07;12;145.69;145.69
2022-12-07;13;145.08;145.08
2022-12-07;14;142.34;142.34
2022-12-07;15;139.48;139.48
2022-12-07;16;137.63;137.63
2022-12-07;17;136.00;136.00
2022-12-07;18;143.00;143.00
2022-12-07;19;156.17;156.17
2022-12-07;20;156.17;156.17
2022-12-07;21;145.69;145.69
2022-12-07;22;136.23;136.23
2022-12-07;23;137.01;137.01
2022-12-07;24;136.23;136.23
2022-12-08;1;125.01;125.01
2022-12-08;2;109.00;109.00
2022-12-08;3;105.60;105.60
2022-12-08;4;104.79;104.79
2022-12-08;5;102.60;102.60
2022-12-08;6;102.50;102.50
2022-12-08;7;104.70;104.70
2022-12-08;8;110.00;110.00
2022-12-08;9;110.00;110.00
2022-12-08;10;118.47;118.47
2022-12-08;11;119.05;119.05
2022-12-08;12;119.05;119.05
2022-12-08;13;119.05;119.05
2022-12-08;14;120.07;120.07
2022-12-08;15;119.05;119.05
2022-12-08;16;110.71;110.71
2022-12-08;17;119.05;119.05
2022-12-08;18;135.93;135.93
2022-12-08;19;151.84;151.84
2022-12-08;20;165.00;165.00
2022-12-08;21;166.44;166.44
2022-12-08;22;152.00;152.00
2022-12-08;23;136.65;136.65
2022-12-08;24;110.71;110.71
2022-12-09;1;118.10;118.10
2022-12-09;2;115.17;115.17
2022-12-09;3;112.00;112.00
2022-12-09;4;110.00;110.00
2022-12-09;5;113.00;113.00
2022-12-09;6;117.00;117.00
2022-12-09;7;120.40;120.40
2022-12-09;8;126.99;166.84
2022-12-09;9;144.05;169.84
2022-12-09;10;164.00;164.00
2022-12-09;11;156.00;156.00
2022-12-09;12;155.30;155.30
2022-12-09;13;145.00;145.00
2022-12-09;14;148.87;148.87
2022-12-09;15;154.00;154.00
2022-12-09;16;158.50;158.50
2022-12-09;17;159.00;159.00
2022-12-09;18;164.00;164.00
2022-12-09;19;167.42;167.42
2022-12-09;20;170.42;170.42
2022-12-09;21;166.84;166.84
2022-12-09;22;159.00;159.00
2022-12-09;23;135.00;135.00
2022-12-09;24;119.62;119.62
2022-12-10;1;115.30;115.30
2022-12-10;2;111.90;111.90
2022-12-10;3;100.17;100.17
2022-12-10;4;86.00;86.00
2022-12-10;5;82.00;82.00
2022-12-10;6;82.62;82.62
2022-12-10;7;100.10;100.10
2022-12-10;8;110.00;110.00
2022-12-10;9;114.70;114.70
2022-12-10;10;118.47;118.47
2022-12-10;11;116.30;116.30
2022-12-10;12;116.30;116.30
2022-12-10;13;114.70;114.70
2022-12-10;14;114.33;114.33
2022-12-10;15;113.00;113.00
2022-12-10;16;112.80;112.80
2022-12-10;17;113.30;113.30
2022-12-10;18;130.07;130.07
2022-12-10;19;156.94;156.94
2022-12-10;20;176.50;176.50
2022-12-10;21;187.00;187.00
2022-12-10;22;185.38;185.38
2022-12-10;23;179.92;179.92
2022-12-10;24;162.65;162.65
2022-12-11;1;172.91;172.91
2022-12-11;2;142.32;142.32
2022-12-11;3;118.47;118.47
2022-12-11;4;114.60;114.60
2022-12-11;5;114.60;114.60
2022-12-11;6;116.00;116.00
2022-12-11;7;119.05;119.05
2022-12-11;8;119.62;119.62
2022-12-11;9;135.00;135.00
2022-12-11;10;155.00;155.00
2022-12-11;11;156.47;156.47
2022-12-11;12;153.87;153.87
2022-12-11;13;143.00;143.00
2022-12-11;14;148.17;148.17
2022-12-11;15;152.02;152.02
2022-12-11;16;141.02;141.02
2022-12-11;17;148.17;148.17
2022-12-11;18;156.97;156.97
2022-12-11;19;173.92;173.92
2022-12-11;20;176.80;176.80
2022-12-11;21;181.07;181.07
2022-12-11;22;175.48;175.48
2022-12-11;23;160.02;160.02
2022-12-11;24;140.24;140.24
2022-12-12;1;116.30;116.30
2022-12-12;2;96.20;96.20
2022-12-12;3;96.98;96.98
2022-12-12;4;94.90;94.90
2022-12-12;5;92.20;92.20
2022-12-12;6;94.90;94.90
2022-12-12;7;113.33;113.33
2022-12-12;8;134.00;134.00
2022-12-12;9;147.34;147.34
2022-12-12;10;148.92;148.92
2022-12-12;11;135.00;135.00
2022-12-12;12;119.62;119.62
2022-12-12;13;115.00;115.00
2022-12-12;14;96.99;96.99
2022-12-12;15;95.60;95.60
2022-12-12;16;94.90;94.90
2022-12-12;17;100.00;100.00
2022-12-12;18;116.30;116.30
2022-12-12;19;126.72;126.72
2022-12-12;20;135.07;135.07
2022-12-12;21;141.00;141.00
2022-12-12;22;130.02;130.02
2022-12-12;23;117.32;117.32
2022-12-12;24;89.60;89.60
2022-12-13;1;4.11;4.11
2022-12-13;2;4.11;4.11
2022-12-13;3;4.11;4.11
2022-12-13;4;4.11;4.11
2022-12-13;5;4.11;4.11
2022-12-13;6;4.11;4.11
2022-12-13;7;75.83;75.83
2022-12-13;8;96.20;96.20
2022-12-13;9;131.01;131.01
2022-12-13;10;139.92;139.92
2022-12-13;11;139.50;139.50
2022-12-13;12;135.05;135.05
2022-12-13;13;140.00;140.00
2022-12-13;14;142.00;142.00
2022-12-13;15;140.13;140.13
2022-12-13;16;147.00;147.00
2022-12-13;17;146.08;146.08
2022-12-13;18;139.92;139.92
2022-12-13;19;140.03;140.03
2022-12-13;20;142.00;142.00
2022-12-13;21;146.08;146.08
2022-12-13;22;134.45;134.45
2022-12-13;23;99.00;99.00
2022-12-13;24;85.60;85.60
2022-12-14;1;5.00;5.00
2022-12-14;2;4.11;4.11
2022-12-14;3;4.11;4.11
2022-12-14;4;1.80;1.80
2022-12-14;5;4.11;4.11
2022-12-14;6;4.11;4.11
2022-12-14;7;4.11;4.11
2022-12-14;8;68.90;68.90
2022-12-14;9;81.20;81.20
2022-12-14;10;90.00;90.00
2022-12-14;11;85.10;85.10
2022-12-14;12;87.00;87.00
2022-12-14;13;87.00;87.00
2022-12-14;14;87.70;87.70
2022-12-14;15;90.15;90.15
2022-12-14;16;100.00;100.00
2022-12-14;17;113.60;113.60
2022-12-14;18;137.45;137.45
2022-12-14;19;165.02;165.02
2022-12-14;20;190.72;190.72
2022-12-14;21;192.69;192.69
2022-12-14;22;155.01;155.01
2022-12-14;23;112.92;112.92
2022-12-14;24;81.39;81.39
2022-12-15;1;121.24;121.24
2022-12-15;2;89.10;89.10
2022-12-15;3;82.98;82.98
2022-12-15;4;81.80;81.80
2022-12-15;5;81.80;81.80
2022-12-15;6;89.10;89.10
2022-12-15;7;127.97;127.97
2022-12-15;8;127.97;168.34
2022-12-15;9;122.97;150.00
2022-12-15;10;141.07;141.07
2022-12-15;11;135.92;135.92
2022-12-15;12;131.08;131.08
2022-12-15;13;131.33;131.33
2022-12-15;14;130.50;130.50
2022-12-15;15;130.50;130.50
2022-12-15;16;133.92;133.92
2022-12-15;17;135.73;135.73
2022-12-15;18;151.00;151.00
2022-12-15;19;161.00;161.00
2022-12-15;20;190.72;190.72
2022-12-15;21;181.00;181.00
2022-12-15;22;146.94;146.94
2022-12-15;23;130.50;130.50
2022-12-15;24;127.97;127.97
2022-12-16;1;130.00;130.00
2022-12-16;2;122.74;122.74
2022-12-16;3;112.00;112.00
2022-12-16;4;103.68;103.68
2022-12-16;5;101.00;101.00
2022-12-16;6;103.68;103.68
2022-12-16;7;111.01;111.01
2022-12-16;8;122.08;122.08
2022-12-16;9;131.30;140.00
2022-12-16;10;134.82;134.82
2022-12-16;11;131.30;131.30
2022-12-16;12;122.74;122.74
2022-12-16;13;122.08;122.08
2022-12-16;14;122.08;122.08
2022-12-16;15;119.79;119.79
2022-12-16;16;122.08;122.08
2022-12-16;17;140.57;140.57
2022-12-16;18;142.34;142.34
2022-12-16;19;151.74;151.74
2022-12-16;20;154.22;154.22
2022-12-16;21;155.01;155.01
2022-12-16;22;150.00;150.00
2022-12-16;23;137.00;137.00
2022-12-16;24;134.82;134.82
2022-12-17;1;148.76;148.76
2022-12-17;2;151.84;151.84
2022-12-17;3;148.76;148.76
2022-12-17;4;142.00;142.00
2022-12-17;5;139.81;139.81
2022-12-17;6;140.76;140.76
2022-12-17;7;138.53;138.53
2022-12-17;8;123.00;123.00
2022-12-17;9;125.01;125.01
2022-12-17;10;134.80;134.80
2022-12-17;11;125.00;125.00
2022-12-17;12;125.01;125.01
2022-12-17;13;122.29;122.29
2022-12-17;14;120.00;120.00
2022-12-17;15;111.00;111.00
2022-12-17;16;109.99;109.99
2022-12-17;17;122.29;122.29
2022-12-17;18;135.00;135.00
2022-12-17;19;151.84;151.84
2022-12-17;20;153.05;153.05
2022-12-17;21;152.90;152.90
2022-12-17;22;144.80;144.80
2022-12-17;23;131.30;131.30
2022-12-17;24;114.00;114.00
